inchikey,split
FTBKZEPCWTYABP-UHFFFAOYSA-N,train
FTBLTAUWCBGOCO-ADLMAVQZSA-N,train
FTBRHXCAMHBFDF-UHFFFAOYSA-N,train
FTCHREKOQTXWSQ-UHFFFAOYSA-N,train
FTCUBQDATNLTBT-UHFFFAOYSA-N,train
FTCVLHZRRJVLPD-HOTGVXAUSA-N,val
FTCVLHZRRJVLPD-HZPDHXFCSA-N,val
FTDGXRLGVYGRMH-UHFFFAOYSA-N,train
FTDHOACXVYZSHC-UHFFFAOYSA-N,train
FTDKWXYBRRFDHH-UHFFFAOYSA-N,val
FTDVZFAEAFUIRP-FAQQKDIKSA-N,train
FTEACBHSVWHXQR-KRWDZBQOSA-N,train
FTEACBHSVWHXQR-QGZVFWFLSA-N,train
FTEDVZPTRHFYOX-UHFFFAOYSA-N,train
FTEHKFWILQTVDS-UHFFFAOYSA-N,train
FTEJKODFWXJJEP-UHFFFAOYSA-N,train
FTEVXGASDTUTGT-UHFFFAOYSA-N,train
FTFASTNSSWHBEE-UHFFFAOYSA-N,test
FTFDKAXJKYPQQO-GOSISDBHSA-N,train
FTFDOZLQPLTYBX-UHFFFAOYSA-N,val
FTFODUHQYHZYCE-MQWKRIRWSA-N,train
FTFOMERAQYZMLK-UHFFFAOYSA-N,train
FTFRVHRVNAJZCB-HMTLIYDFSA-N,train
FTFRVHRVNAJZCB-ZMFCMNQTSA-N,val
FTFRZXFNZVCRSK-UHFFFAOYSA-N,train
FTGBHLOBBPSHGS-PYMCNQPYSA-N,train
FTGOBMVLOCMMQZ-UHFFFAOYSA-N,train
FTGTYASQBNCTGH-UHFFFAOYSA-N,train
FTGYSZBLJCFDON-VIFPVBQESA-N,train
FTHLQOXYJKMIAZ-UHFFFAOYSA-N,train
FTHUSLLXFSHQEZ-IYBDPMFKSA-N,train
FTHVRWNSFRDQNV-UHFFFAOYSA-N,train
FTHYPURQIWLRDH-UHFFFAOYSA-N,train
FTIASDZNAWKWHK-UHFFFAOYSA-N,test
FTIMKXNADWOPKE-UHFFFAOYSA-N,train
FTIOCMFCDBBOAU-UHFFFAOYSA-N,train
FTJHDEREJQMLMM-UHFFFAOYSA-N,val
FTKFKTZZLRFVEP-AWEZNQCLSA-N,train
FTKMKHRJEWLEFH-NSHDSACASA-N,test
FTKQKMKIXLDMPZ-UHFFFAOYSA-N,test
FTKQZJLHOBVYDM-UHFFFAOYSA-N,train
FTKVUQRGSBOXFN-UHFFFAOYSA-N,train
FTLOZRFDKPZXJE-UHFFFAOYSA-N,test
FTMXBCTZRVMAGG-UHFFFAOYSA-N,train
FTMXCPSPLOHTFQ-UHFFFAOYSA-N,test
FTOIHKCLBGVEEC-UHFFFAOYSA-N,train
FTOJNYBTEQZZPY-UHFFFAOYSA-N,val
FTOQSSWEKQRPCE-UHFFFAOYSA-N,train
FTPAYMGAGAKRDY-UHFFFAOYSA-N,train
FTPSLUIIHZVLSH-LJUMEUDFSA-N,train
FTPYVQCNPFDMQI-SQKWCZRTSA-N,train
FTQBIVFBXYAAQX-UHFFFAOYSA-N,train
FTQBNTYNRDNARK-UHFFFAOYSA-N,train
FTQFFUFTPXRJIA-UHFFFAOYSA-N,train
FTQFUQZSKDXZNW-ZYMOGRSISA-N,train
FTRFDTDLVOEFEU-UHFFFAOYSA-N,train
FTRMVNZQPKCUAS-UHFFFAOYSA-N,train
FTRSKAKWKUDZKU-UHFFFAOYSA-N,test
FTRUGMCWEOQYQI-SANMLTNESA-N,train
FTRXEEOTFGUKHN-UHFFFAOYSA-N,train
FTRZCCMLFPUDEZ-UHFFFAOYSA-N,train
FTRZTHFGTILUPE-UHFFFAOYSA-N,train
FTSARFSCILVQEK-ONEGZZNKSA-N,val
FTSAWKSGYOJZKN-UHFFFAOYSA-N,train
FTSUPYGMFAPCFZ-ZWNOBZJWSA-N,val
FTTAXYMXQHBWCO-UHFFFAOYSA-N,train
FTTCWIMLUNQMNO-UHFFFAOYSA-N,train
FTTNLGGOMYVLOP-WMZOPIPTSA-N,train
FTTNXWIFPFEOQT-JUDWXZBOSA-N,train
FTTPYQAFNWYOMV-UHFFFAOYSA-N,train
FTUBJFSTQHOKJF-UHFFFAOYSA-N,train
FTURUMVBAPDIGU-UHFFFAOYSA-N,train
FTVCCHUPUJEUIW-FIPFOOKPSA-N,train
FTVDTOCHOBOLGR-UHFFFAOYSA-N,train
FTVJJRJLULFPAB-UHFFFAOYSA-N,train
FTVLLEIAEUNRNB-UHFFFAOYSA-N,train
FTVQJMKUEVCXGK-UHFFFAOYSA-N,train
FTVWIRXFELQLPI-ZDUSSCGKSA-N,train
FTYHEDOZRJKKOK-UHFFFAOYSA-N,train
FTYPOENSOIEBPX-UHFFFAOYSA-N,train
FTYUEIQBPIWEPZ-UHFFFAOYSA-N,val
FTYUGIQCLGYMCI-UHFFFAOYSA-N,train
FTYUKYLDBALLID-UHFFFAOYSA-N,val
FTYZPGWQKMREOK-OLZOCXBDSA-N,train
FTZMYWAHHGFSRB-FQEVSTJZSA-N,train
FTZUWJCGDUCPLF-UHFFFAOYSA-N,train
FUABMLOANOSRDB-UHFFFAOYSA-N,train
FUAFKUHWQPVRHZ-LJQANCHMSA-N,train
FUAHABYZBCWGNY-CEISFSOZSA-N,train
FUAJGUYRNZZDBH-WGSAOQKQSA-N,test
FUAOKZJIRVPWQX-UHFFFAOYSA-N,train
FUAWEXVTNBAJGV-UHFFFAOYSA-N,train
FUBARNMNIIXZSL-UHFFFAOYSA-N,train
FUBIRECNIIHURQ-UHFFFAOYSA-N,test
FUBPVAQFPHIDBI-UHFFFAOYSA-N,train
FUCCZEKBLJWUIX-UHFFFAOYSA-N,train
FUCKKTWNTILSAJ-UHFFFAOYSA-N,test
FUCOSSVBWWHVEU-UHFFFAOYSA-N,train
FUCZYDBKFNOERW-UHFFFAOYSA-N,test
FUDBJHIAMGYCHF-UHFFFAOYSA-N,train
FUDKVBNOVUMNRU-UHFFFAOYSA-N,train
FUDKWFQKXWHRLB-UHFFFAOYSA-N,test
FUDRVRQHDVLJRT-UHFFFAOYSA-N,train
FUDZVMAAPBVLTJ-UHFFFAOYSA-N,train
FUEAQDJAQZSMNY-UHFFFAOYSA-N,train
FUEGDUVTXZWBMT-UHFFFAOYSA-N,train
FUEMYLOSTYUJAL-UHFFFAOYSA-N,train
FUFFTJAFQCSHCG-UHFFFAOYSA-N,train
FUFKSKFBIGGIGV-INIZCTEOSA-N,test
FUFMCGMUAVSMEF-UHFFFAOYSA-N,train
FUFMKPBBSWMURG-UHFFFAOYSA-N,train
FUFSSPXAZMGEIQ-UHFFFAOYSA-N,train
FUFTZOFPITXZJS-DIOULYMOSA-N,train
FUGGMNXTBZFFDM-UHFFFAOYSA-N,train
FUGPVNRCNPSEKE-UHFFFAOYSA-N,train
FUGWOZRGTJZGAQ-UHFFFAOYSA-N,train
FUGZYLOFWXVFQU-OKDJAKQTSA-N,test
FUHKGVKQAGCDHW-UHFFFAOYSA-N,test
FUHOKNRCOVAKDB-UHFFFAOYSA-N,train
FUHRGXFWJSBYEG-VXLWULRPSA-N,train
FUHZSVJFYFANRE-UHFFFAOYSA-N,train
FUIDWXLLDCWFBC-UHFFFAOYSA-N,test
FUIMCYKVVKITGU-UHFFFAOYSA-N,train
FUIVIZCFQUCDAW-XIFFEERXSA-N,val
FUJBVUPRADYUIB-XUTJKUGGSA-N,test
FUJNGUAYJFJSQA-UHFFFAOYSA-N,train
FUJOTELKFWFXSG-UHFFFAOYSA-N,train
FUJPZIGVXDTRPM-UHFFFAOYSA-N,test
FULJHRGKUUCMCU-UHFFFAOYSA-N,train
FULWKFKPUMGENO-UHFFFAOYSA-N,train
FULXVAREAWTBSN-JOCHJYFZSA-N,train
FUMCKNCUEAQHCV-UHFFFAOYSA-N,train
FUMIWYQFHWMBFT-UHFFFAOYSA-N,train
FUNFIWMUTFWLPO-GTNSWQLSSA-N,train
FUNJSWIBTYEAQV-LBPRGKRZSA-N,train
FUNKRGSSQOOYLB-UHFFFAOYSA-N,train
FUOUCUSWOTUMGM-UHFFFAOYSA-N,test
FUOWDZYYVJJPIW-SFHVURJKSA-N,train
FUPLQSLMGWHNRN-BETUJISGSA-N,train
FUPLQSLMGWHNRN-JOCQHMNTSA-N,train
FUPSDUNHOVTEQY-UHFFFAOYSA-N,train
FUPWWMNAMYIRKD-PYMCNQPYSA-N,train
FUQCILPMICPJAL-ACJLOTCBSA-N,train
FURWACNBACDVKI-UHFFFAOYSA-N,train
FUSDVOSGGMBSMK-UHFFFAOYSA-N,train
FUSLSGFBMZMBDG-UHFFFAOYSA-N,train
FUSMUZNHMXYEGC-UHFFFAOYSA-N,train
FUSZMZVBNIEDDM-OAHLLOKOSA-N,train
FUTJVLYPEWQFEG-UHFFFAOYSA-N,train
FUTLNLFZIZUFGB-UHFFFAOYSA-N,train
FUTRFISBYXLQDO-UHFFFAOYSA-N,val
FUUAKMKHJMTYEE-UHFFFAOYSA-N,train
FUUDLGLDEWHVQN-UHFFFAOYSA-N,train
FUUMHDABRAONFV-UHFFFAOYSA-N,train
FUUUVMVISCOTOP-UHFFFAOYSA-N,train
FUVUHZMWHNOAHJ-RPBOFIJWSA-N,val
FUWGAABFLXHHHW-UHFFFAOYSA-N,train
FUWZLXKTNAWQOY-UHFFFAOYSA-N,train
FUXMGCGGFXYEPG-MWFZDGHISA-N,train
FUYCPEKODNDZTA-UHFFFAOYSA-N,train
FUYFCWCWWSYMIR-UHFFFAOYSA-N,train
FUZASPGUXFBSLU-UHFFFAOYSA-N,train
FUZBDAGWGHASHR-KRWDZBQOSA-N,train
FUZBDAGWGHASHR-QGZVFWFLSA-N,train
FUZKHNSFTYISEL-UHFFFAOYSA-N,train
FUZNPGXZBNWJNB-UHFFFAOYSA-N,train
FUZOMJNUEXJFMV-UHFFFAOYSA-N,train
FUZSKXNTSYMEMF-UHFFFAOYSA-N,test
FUZTUBAKRJSXML-UHFFFAOYSA-N,train
FUZZKPYNTCKKSN-UHFFFAOYSA-N,val
FVADGMQMXZXNNA-BJSHUGAESA-N,train
FVAJHBVTGUIFMD-UHFFFAOYSA-N,train
FVAPHAVJOTYNMT-UHFFFAOYSA-N,test
FVARFCVQRUETKP-UHFFFAOYSA-N,train
FVBYZAPHBUXFOH-UHFFFAOYSA-N,val
FVCPAABSLCQNHD-UHFFFAOYSA-N,test
FVCWMPIIEDVBDL-UHFFFAOYSA-N,train
FVDKKXZJHQXIAF-UHFFFAOYSA-N,train
FVDZPUYRYDLOSF-UHFFFAOYSA-N,train
FVEGNKNYSYEEQV-UHFFFAOYSA-N,train
FVEHPNUUVUGNOQ-UHFFFAOYSA-N,train
FVEOSFBMLSDRHJ-AATRIKPKSA-N,test
FVEPPGNZFFPAJK-MOQPWLNLSA-N,train
FVESTMXTJMNDAU-UHFFFAOYSA-N,train
FVETURAWYVQOMQ-UHFFFAOYSA-N,train
FVFDGGRWCKJRGQ-UHFFFAOYSA-N,train
FVFSYIHQKDNCSO-UHFFFAOYSA-N,train
FVGFBWAPMMXCST-UHFFFAOYSA-N,val
FVGHVDJMVCMHDE-YZMDESFKSA-N,train
FVGXPJXLXGLUSP-UHFFFAOYSA-N,train
FVHFOJVXQABRQG-FZZIBODNSA-N,train
FVHLWQUAXIQGNY-UHFFFAOYSA-N,train
FVHQEMSSJWJWJA-UHFFFAOYSA-N,val
FVHRPBPPQDUXSJ-UHFFFAOYSA-N,train
FVHRXNQLQCFNOX-ONEGZZNKSA-N,train
FVHYJIOGMBWPAW-UHFFFAOYSA-N,train
FVIIFUOCWXBFMO-UHFFFAOYSA-N,train
FVIJIMMDRHCHRE-UHFFFAOYSA-N,test
FVIPOAKQXPTAPE-VWLOTQADSA-N,train
FVIRXBVPCMEQRU-UHFFFAOYSA-N,train
FVJCZFAUUZQJJY-HKBQPEDESA-N,train
FVJRSFJCTCDWPN-UHFFFAOYSA-N,train
FVJVBIJJZNFQKE-UHFFFAOYSA-N,val
FVKBQIZLHMGYNF-KHJSKFAYSA-N,train
FVKKCTLOQNXGBR-UHFFFAOYSA-N,train
FVKLSWBTKPIXFR-UHFFFAOYSA-N,train
FVKSTSJKKBSPQC-UHFFFAOYSA-N,train
FVKWMLJXSQTSBS-LJQANCHMSA-N,train
FVLDYTZUJJMUSG-UHFFFAOYSA-N,train
FVLJNPGRJXOJPX-UHFFFAOYSA-N,val
FVLOMFSEAPDXER-WQRHYEAKSA-N,train
FVLUAITUNFZGCJ-UHFFFAOYSA-N,val
FVMATSHOWXOARI-UHFFFAOYSA-N,val
FVMDOYQNOWAVCQ-UHFFFAOYSA-N,val
FVMGYQFMPDBSFC-UHFFFAOYSA-N,train
FVMGZIMTEZPJGA-NRFANRHFSA-N,train
FVMGZIMTEZPJGA-OAQYLSRUSA-N,train
FVMKJEVPLWCLMC-UHFFFAOYSA-N,train
FVNMATFYGNOSRW-ONEGZZNKSA-N,train
FVOJSPXCFRQSFF-MEDUHNTESA-N,train
FVOMJILQPSVRHS-UHFFFAOYSA-N,train
FVOSLYACENHGIN-UHFFFAOYSA-N,train
FVOXAVYMKTXHTN-UHFFFAOYSA-N,train
FVPBLAKABVRLRX-UHFFFAOYSA-N,test
FVPCEABQEUPZJE-UHFFFAOYSA-N,train
FVPJTSVRXNIKNB-UHFFFAOYSA-N,train
FVPYEAORCOKOLV-UHFFFAOYSA-N,val
FVPYKEUHDWGTTO-UHFFFAOYSA-N,train
FVPYUNFMVTYLDX-UHFFFAOYSA-N,train
FVPZCVMFHCQFQL-UHFFFAOYSA-N,train
FVQOIDZBAPLYGQ-UHFFFAOYSA-N,train
FVQPLTGWKDOVQS-IYARVYRRSA-N,train
FVRMZGPENNVJLO-UHFFFAOYSA-N,train
FVRSJSBIEQJTRJ-UAPYVXQJSA-N,train
FVRYPYDPKSZGNS-UHFFFAOYSA-N,val
FVRZFCMLFWKZNU-UHFFFAOYSA-N,val
FVSOIPSTCDDDHQ-UHFFFAOYSA-N,val
FVSPQJTVDDBUNG-UHFFFAOYSA-N,val
FVTIZFQEARZLMQ-UHFFFAOYSA-N,train
FVTLQEGOBXSWJN-SVANQLSFSA-N,val
FVTNIYHCZZDMCS-VOTSOKGWSA-N,train
FVUINRBQOUDLSO-UHFFFAOYSA-N,test
FVUVHWPNLPHERN-SICWBLJQSA-N,train
FVUYKZNGSHSNBI-UHFFFAOYSA-N,train
FVVMWXJZHGRMHE-UHFFFAOYSA-N,train
FVVRODREEMLXIT-MOSHPQCFSA-N,test
FVVRXOHRSYEMTM-SIKLNZKXSA-N,val
FVVWICPRPMXEEL-UHFFFAOYSA-N,train
FVVZGHAJQOKULY-AATRIKPKSA-N,train
FVWANTDQRFSCAL-UHFFFAOYSA-N,train
FVWTYUWMRRCCPG-CPJSRVTESA-N,train
FVWVAEZYXLGVIV-UHFFFAOYSA-N,train
FVWVHHSDUHNIOQ-QJLVSEQISA-N,train
FVWWFRASLMZWEX-UHFFFAOYSA-N,train
FVXAAPNMRWHMJD-CRAIPNDOSA-N,train
FVXAAPNMRWHMJD-QAPCUYQASA-N,train
FVXAAPNMRWHMJD-YJBOKZPZSA-N,train
FVXINOIDRBXUIO-HOTGVXAUSA-N,train
FVXIRKTUXNNHMQ-UHFFFAOYSA-N,test
FVXMIEXJXLWTRO-UHFFFAOYSA-N,train
FVXZVOJBKSJSNY-GOSISDBHSA-N,train
FVYCZVOQAJZLBF-SFHVURJKSA-N,test
FVYQSAAJAMSFPH-UHFFFAOYSA-N,train
FVZDREXTEDTXIU-UHFFFAOYSA-N,train
FVZJCHVJRCLDEM-QFIPXVFZSA-N,train
FVZWSJSCDHOWMM-UHFFFAOYSA-N,train
FWACCHRUKMDWQL-ZWXJPIIXSA-N,val
FWAIOMYEQWSGSO-JTQLQIEISA-N,train
FWAKGUVZUVZGNE-UHFFFAOYSA-N,val
FWANBQMVYZYPCT-YUTCNCBUSA-N,train
FWBFSRMVDRCHSZ-UHFFFAOYSA-N,train
FWBFWRIDEUVUDF-UHFFFAOYSA-N,train
FWBUUGDBUKHCQX-UHFFFAOYSA-N,train
FWCJGYLNPZAQHS-STQMWFEESA-N,train
FWCMAZYUSLLCTJ-BWAMLYQTSA-N,train
FWCRDIDARBEOIS-UHFFFAOYSA-N,train
FWCSMQRGFXNYQC-KHPPLWFESA-N,val
FWCUAIKEJANOBE-CDJZJNNCSA-N,train
FWCXTGWPWWYCFC-MHZLTWQESA-N,test
FWDLDLNOXSEFPM-UHFFFAOYSA-N,train
FWDVLVZVHRZRAM-UHFFFAOYSA-N,train
FWECVLWNYNEBLT-PMERELPUSA-N,train
FWEFDBFOHGZGCH-SCVGIUIWSA-N,train
FWEFVGNOSVSIJW-UHFFFAOYSA-N,train
FWEPTGIQTOSNDF-UHFFFAOYSA-N,train
FWEURUCUGPUEKK-UHFFFAOYSA-N,train
FWFZHVUNVPMLSR-UHFFFAOYSA-N,train
FWFZLMCEYFKUTG-UHFFFAOYSA-N,train
FWGBSERBTNODSZ-MEMLXQNLSA-N,test
FWGGFOAIYLYSHG-UHFFFAOYSA-N,test
FWGJXYNVRLAHKP-UHFFFAOYSA-N,train
FWHFWWBFXWMKRD-UHFFFAOYSA-N,val
FWHILFHPRINYBC-UHFFFAOYSA-N,train
FWIFZCRXGVVJKY-UHFFFAOYSA-N,train
FWIRJQMGGXJLNW-UHFFFAOYSA-N,train
FWIXCSGJXQPKPA-UHFFFAOYSA-N,train
FWIYQNZCOPHEQL-UHFFFAOYSA-N,train
FWJDBDULKYUTKE-DGHBBABESA-N,train
FWJIIHAZGHCLGJ-UHFFFAOYSA-N,train
FWJKAQILVAFVQQ-UHFFFAOYSA-N,train
FWJLNPNOFSXKMI-NOZRDPDXSA-N,test
FWJPUININROYBN-UHFFFAOYSA-N,train
FWJUNYDCSATLOX-UHFFFAOYSA-N,train
FWKBYINAHAXZOF-NDEPHWFRSA-N,test
FWKFATKZZMGGCU-UHFFFAOYSA-N,train
FWKUWRLCCHFYDK-RGVPCPSESA-N,train
FWKVIWIXXGHRSD-CFCCAZDESA-N,train
FWLDDFYHEQMIGG-MDZDMXLPSA-N,train
FWLMVFUGMHIOAA-UHFFFAOYSA-N,test
FWMBARMIBRJZDL-UHFFFAOYSA-N,train
FWMYEIUDYSGXQO-LLVKDONJSA-N,train
FWMZAVIVTVEHCW-FSQOXEOCSA-N,val
FWNMBCMJGUTZBQ-UHFFFAOYSA-N,test
FWNNYNPGUOAOCU-UHFFFAOYSA-N,test
FWNWATHTRVGPDX-UHFFFAOYSA-N,train
FWORIRVHTUHCLZ-UHFFFAOYSA-N,train
FWOWVRMQIDGFHG-UHFFFAOYSA-N,train
FWOYHXWMOILJNN-SANMLTNESA-N,train
FWOZAWDCBQVUKK-UHFFFAOYSA-N,test
FWPHIPHSHQVZAQ-DODNOZFWSA-N,train
FWPLGZMQIQEXSV-UHFFFAOYSA-N,train
FWPPLEXUCNFYBN-UHFFFAOYSA-N,train
FWPPYFMXRQXAML-UHFFFAOYSA-N,test
FWPYDOWZSSHTGL-UHFFFAOYSA-N,train
FWQACVOXLHQFTR-QFIPXVFZSA-N,train
FWQBSLOVNYWJFZ-UHFFFAOYSA-N,train
FWQCETFVANELMH-DSSMMGBBSA-N,train
FWQHTPQAWDKGBW-JXMROGBWSA-N,train
FWQLGWJRPGEROE-UHFFFAOYSA-N,val
FWQLXYWLYBRNKT-UHFFFAOYSA-N,train
FWRDAAGGAAIUDI-UHFFFAOYSA-N,train
FWRJSVJUWJBVFB-BETUJISGSA-N,train
FWRJSVJUWJBVFB-JOCQHMNTSA-N,train
FWRKTWHTQZRAPD-FCMXBYMOSA-N,test
FWRONJFWBOKLJC-UHFFFAOYSA-N,val
FWRVTLDCKFPGCK-UHFFFAOYSA-N,train
FWRWCJVLQDKKRG-WLNDFMDLSA-N,train
FWRYZOIOCJCFQT-UHFFFAOYSA-N,train
FWSGTPZWDAUURJ-UHFFFAOYSA-N,train
FWSUEHMNQCROMJ-ZDUSSCGKSA-N,train
FWTKUAZIABBHDG-JAMMHHFISA-N,train
FWUSQYKXFMDVPH-UHFFFAOYSA-N,train
FWUYSYBMZPOIDO-UHFFFAOYSA-N,train
FWVKJVWJZPAFMR-UHFFFAOYSA-N,train
FWVMKOBBMROUNK-UHFFFAOYSA-N,train
FWVUUGWQEZWWHV-UHFFFAOYSA-N,train
FWWFUGDJLTVEBU-UHFFFAOYSA-N,val
FWWUICAPUJZELC-HIFPTAJRSA-N,train
FWXBTQGHLLOQET-DEOSSOPVSA-N,train
FWXNEFMIRVAQLN-UHFFFAOYSA-N,train
FWXODUHNWANOFN-UHFFFAOYSA-N,train
FWXVMQKDWPKVIN-UHFFFAOYSA-N,train
FWYCSSZLJRYXTG-UHFFFAOYSA-N,train
FWYMLODBNSUZMM-OWOJBTEDSA-N,train
FWYSBEAFFPBAQU-LBPRGKRZSA-N,train
FWYVIDHPTFCOBL-UHFFFAOYSA-N,train
FWYXLDROMMGZKZ-UHFFFAOYSA-N,train
FWYYSZWAUQVIEV-UHFFFAOYSA-N,train
FWZQSNQBDAECAU-UHFFFAOYSA-N,train
FWZSNFIKXFSEMO-UHFFFAOYSA-N,val
FXAPJVBMDYZGRB-RVFVAPPNSA-N,train
FXAUAGVDMBJSQJ-UHFFFAOYSA-N,train
FXAXBZLCZVSQJT-UHFFFAOYSA-N,train
FXAYTPDQXQFMLM-UHFFFAOYSA-N,train
FXBNWAKVMJGXJE-UHFFFAOYSA-N,train
FXBQRSRNAXVLTL-UHFFFAOYSA-N,val
FXBRDXOXJHZPDA-UHFFFAOYSA-N,train
FXBWXCWDDWUCSK-UHFFFAOYSA-N,train
FXBXOQSOJVSFOA-FTWQHDNSSA-N,train
FXBZQEFBHYYPIF-UHFFFAOYSA-N,train
FXCRGRHHHOSJRE-UHFFFAOYSA-N,train
FXCXHKBFPJZKNH-UHFFFAOYSA-N,test
FXDWNCFVVOSWKM-UHFFFAOYSA-N,test
FXEKNSUAHUJQSX-ZDUSSCGKSA-N,train
FXEKVOFVBKRJOU-UHFFFAOYSA-N,train
FXEKYXNHJDVDPK-UHFFFAOYSA-N,train
FXEQNKYIBZUFDE-UHFFFAOYSA-N,train
FXFGIRKFQZPTMA-UHFFFAOYSA-N,train
FXFJPJRHXSPGDP-UHFFFAOYSA-N,train
FXFLXRRTJVDXJG-UHFFFAOYSA-N,val
FXGAMSDSYFEUTK-QFIPXVFZSA-N,test
FXGGUASZKJPIEA-UHFFFAOYSA-N,test
FXGOLDWNFWPLKN-UHFFFAOYSA-N,train
FXGTVDHLZGHHIJ-UHFFFAOYSA-N,train
FXGWAOVZUWGRNJ-UHFFFAOYSA-N,train
FXGXOZWIJDJMRK-UHFFFAOYSA-N,train
FXHLGRYCQSRFHY-MQSINFNDSA-N,train
FXHLGRYCQSRFHY-SHZHJNINSA-N,train
FXHPDLDFBDUXRW-UHFFFAOYSA-N,train
FXHZSEOVYJQYFK-UHFFFAOYSA-N,train
FXIBXFGZSDZFSP-UHFFFAOYSA-N,train
FXIDWCQHUGMYAY-UHFFFAOYSA-N,train
FXIFYNGLZONIFC-UHFFFAOYSA-N,train
FXIKVFNIIRHKBX-ITUOFNHISA-N,train
FXJMAIABWURTRB-UHFFFAOYSA-N,val
FXJPORQCJXBCON-UHFFFAOYSA-N,train
FXJRSQCZSIOFJL-UHFFFAOYSA-N,train
FXJUEABMXGETGQ-UHFFFAOYSA-N,train
FXJYGGNAOIGUCL-UHFFFAOYSA-N,train
FXKGUMKUGJEBFI-ZZWXXDIBSA-N,train
FXKSDINQBDXLAM-UHFFFAOYSA-N,test
FXLNAONFFGCVNG-UHFFFAOYSA-N,train
FXLYHVGRUXFBDY-UHFFFAOYSA-N,train
FXMDNGYJSZHADA-UHFFFAOYSA-N,train
FXMMCDFUZGOUBZ-SANMLTNESA-N,train
FXMUDGJSNZLEIN-IAGOWNOFSA-N,train
FXNATMMZTJGLHL-UHFFFAOYSA-N,train
FXNBBQANCQCLGY-UHFFFAOYSA-N,val
FXNBCHXTTZIOEI-OALUTQOASA-N,train
FXNFZAGMTFVRMN-VWDMACCTSA-N,train
FXNXFVFPIIFJDM-UHFFFAOYSA-N,train
FXOJKPLALHHTKM-UHFFFAOYSA-N,train
FXPKVPDERQMXMV-UHFFFAOYSA-N,train
FXPSRDSJFWFPFQ-ZDUSSCGKSA-N,train
FXPZWVGNKACNOO-UHFFFAOYSA-N,train
FXQBHPKGRGPIKE-UHFFFAOYSA-N,test
FXQFRAJLWAPPQJ-INIZCTEOSA-N,test
FXQQYKFRGWXMDW-UHFFFAOYSA-N,train
FXQSFQIZONFFQV-KOSHJBKYSA-N,train
FXQWJULRETZHHW-UHFFFAOYSA-N,train
FXRINUVHNQLUQK-UHFFFAOYSA-N,train
FXRLTQRMUHOCQN-UHFFFAOYSA-N,train
FXRTUMKYNCTTEO-AVERBVTBSA-N,train
FXSIBECSKQPADN-UHFFFAOYSA-N,train
FXSSGJSINDBWPD-NRFANRHFSA-N,train
FXSZWRDLPDUWGV-RAXLEYEMSA-N,test
FXTIMSGNOBJVAE-HDICACEKSA-N,train
FXUMDUOHWITHIX-UHFFFAOYSA-N,test
FXUWJFZELUGOAQ-ZPBAHIQUSA-N,train
FXWAFRDJXXFRPI-UHFFFAOYSA-N,train
FXWLTAOMDAMINN-UHFFFAOYSA-N,val
FXWPQOUICUZLQL-UHFFFAOYSA-N,val
FXWYSUDYIQPVOJ-UHFFFAOYSA-N,train
FXXJFJZPESCIJK-QPJJXVBHSA-N,train
FXXKRWMIVAYMPU-UHFFFAOYSA-N,val
FXXMEMJTLOATRB-UHFFFAOYSA-N,train
FXXRDJWLGBGUPK-HNNXBMFYSA-N,train
FXXRDJWLGBGUPK-OAHLLOKOSA-N,train
FXXREISGAMJGMI-UHFFFAOYSA-N,train
FXXSUBWIEWAZJN-UHFFFAOYSA-N,train
FXYATOMEDNDURT-UHFFFAOYSA-N,train
FXYDMFQWHGNRDK-UHFFFAOYSA-N,train
FXYFPGHBBFPMEI-UHFFFAOYSA-N,train
FXYPQFBJRKMLDS-UHFFFAOYSA-N,train
FXZHYEKBAMZBOK-UHFFFAOYSA-N,train
FXZKDUJFTODIHQ-XRJCJLGXSA-N,train
FXZOIJYOTNRPAT-JLHYYAGUSA-N,train
FXZXGCSIPRGRIG-UHFFFAOYSA-N,val
FYAAXXKZZZOCHM-UHFFFAOYSA-N,val
FYASKQMMFHEDQH-UHFFFAOYSA-N,train
FYBDEBJIQGMGEQ-UHFFFAOYSA-N,train
FYBDFTOKGKWXLM-UHFFFAOYSA-N,train
FYCRLNBEUFLEDZ-UHFFFAOYSA-N,train
FYCZNUJTUPDCLM-UHFFFAOYSA-N,val
FYDFZAUOHVWJSK-QRHSGQBVSA-N,train
FYDXJUSDGLWNFV-ZDUSSCGKSA-N,train
FYENGIZLDIXPSB-UHFFFAOYSA-N,train
FYEQJLDNQJUZMM-UHFFFAOYSA-N,train
FYFCGMAYMIUANE-SFHVURJKSA-N,train
FYFDTQHKJZKAAF-ZDUSSCGKSA-N,train
FYFGRFZDRZIZHF-UHFFFAOYSA-N,train
FYFHKYILOCTNFL-UHFFFAOYSA-N,train
FYFJYPNSZLIUGL-UHFFFAOYSA-N,train
FYGAMXOBXPHZMN-SHTZXODSSA-N,train
FYGDANPUVIMKMO-SUMWQHHRSA-N,train
FYGLQYNWOKXQFN-UHFFFAOYSA-N,train
FYGPVPWZKUOBTA-UHFFFAOYSA-N,train
FYGUOAMXRGGXGR-UHFFFAOYSA-N,train
FYHDUYJHKIWKCX-UHFFFAOYSA-N,train
FYHJSXVIDYMDGB-UHFFFAOYSA-N,train
FYHOSCUNTXUTGZ-UHFFFAOYSA-N,train
FYHRQQABWWQSSJ-UHFFFAOYSA-N,train
