murcko_scaffold_mode,split_scaffold
c1coc(-c2ncc3ncn([C@H]4CCCO4)c3n2)c1,train
c1ccc(C2CCCc3ccccc32)cc1,train
O=C(C=C1CC[NH+](Cc2ccccc2)CC1)c1cc2ccccc2s1,val
c1ccc(Nc2ncnc3cc(OCc4nc(N5CCOCC5)no4)ccc23)cc1,val
O=C(c1ccc(C(=O)N(C2CCCCC2)C2CCCCC2)cc1)c1cnc2ccccn12,train
c1ccn2ncc(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c2c1,train
c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1,train
c1ccc(-c2nc3ccccc3c3ncnn23)cc1,val
O=C(c1ccc(-c2ncncc2C#Cc2cccnc2)cc1)N1CCN(Cc2ccccc2)CC1,train
O=C(C1CC[C@H](COc2ccc3c(c2)OCO3)N1)N1CCCC1,train
c1ccc(CCNCCCCCCOCCOCc2ccccc2)cc1,train
C(#CC1CCCC1)c1ccccc1,val
O=C1CC2(CCOCC2)Oc2cc(-c3cccc(NC(=O)c4cccnn4)c3)ccc2N1,train
c1ccc(N2CCN(Cc3nc4c5ccc6c(c5ncn4n3)OCO6)C3(CC3)C2)cc1,train
O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccccc3)CC2)CC1,train
C1=CC2Cc3nc4[nH]ncc4cc3C(C1)C2,test
c1cc2c3c(c1)C[C@H]1NCCc4ccc(c-3c41)C2,train
c1ccc2c(NCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,test
O=C(NCc1cccc2ccncc12)c1ncnc2ccccc12,train
O=c1c2ccccc2oc2cccc(NCC[C@@H]3CCCN4CCCC[C@H]34)c12,val
O=C(Nc1ccc(CN2CCNCC2)cc1)Nc1ccc(Oc2ccc3ccccc3c2)cc1,val
S=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)N[C@]12CC3C[C@@H](C[C@@H](C3)C1)C2,train
S=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)NC12CC3CC(CC(C3)C1)C2,test
O=C(c1ccccc1)n1nc(-c2ccccc2)c2ccccc21,val
O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2ccc(-c3ncc[nH]3)nc2)c1,train
O=C(Nc1nc2ccccc2o1)c1nn(C2CCCCC2)c2ncncc12,train
c1ccc(-c2cccc(OCn3ccnn3)c2)cc1,train
O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(CCCN4CCCCC4)cc3)n2)c1,val
O=C(Nc1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,val
O=C1CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)C2CCCN2C(=O)CCCCCN1,val
O=C(Nc1ccccc1)Nc1ccc(NC(=O)c2ccn3ncncc23)cc1,test
c1ccc(COc2ccc(CNc3ccccc3)cc2OCc2ccccc2)cc1,test
c1ccc(Cc2ccc3[nH]ccc3c2)cc1,train
O=C(Nc1cccc2cccnc12)c1cnccn1,test
c1ccc(Nc2ccnc3ccc(NCc4cn(C5CCNCC5)nn4)cc23)cc1,train
c1ccc2cc(-c3[nH]c4ccccc4c3[C@H]3CCCNC3)ccc2c1,test
O=C(CCN1CCOCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,val
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCNCC1,train
C1C[NH2+][C@H]([C@@H]2C[SH+]CO2)C1,test
C1C[NH2+][C@H]([C@H]2C[SH+]CO2)C1,val
O=C(Nc1cccnc1)C1C2CCC(C[C@@H]1c1ccccc1)N2,test
O=C(C1C[C@H](N2CCc3ccccc32)CN1)N1CCSC1,train
c1ccc(CSc2nc3ccccc3o2)cc1,test
c1ccc2scnc2c1,train
O=c1[nH]c2nc(Nc3ccncc3)ncc2cc1-c1ccccc1,train
O=C1/C(=C/c2ccccc2)Cc2ccc(OCCN3CCCCC3)cc21,train
c1ccc(-c2cc(-c3ccccc3)c3nc[nH]c3n2)cc1,train
c1cc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)ccn1,val
O=C(Nc1cccc(-c2cc(N3CCOCC3)c3nccn3n2)c1)c1ccncc1,train
O=c1[nH]c2cccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,val
O=c1[nH]c2cnc3ccc(-c4cncnc4)nc3c2n1C1CCNCC1,train
c1csc(C2CC2)c1,train
C(#Cc1cncnc1Nc1ccc(OCc2ccccc2)cc1)/C=N/OCCN1CCOCC1,val
O=C(CCCC(=O)N1Cc2ccccc2C1)N1CCCC1,train
O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(CN4CCNCC4)cc3)n[nH]2)cc1)OCc1ccccc1,val
O=C(Cc1ccc(Oc2ccnc3ccccc23)cc1)Nc1ccn[nH]1,train
c1ncc2c(-c3ccc4cc[nH]c4c3)nn(C3CC3)c2n1,test
O=C(Nc1cncc(-c2cncc(C3CCOC3)c2)c1)c1ccncc1,val
C(#Cc1ccncn1)CN(c1ccccc1)c1ccc2ncc(-c3cn[nH]c3)nc2c1,train
O=C(Nc1nc2ccccc2o1)c1nn([C@@H]2CCCNC2)c2ncncc12,train
C(=Cc1cccnc1)c1ccccc1,train
O=C(NCc1ccncc1)c1cn2c(cn1)nc1ccccc12,train
O=C(Nc1ccncc1)c1cccc(Nc2nc3ccccc3n2-c2ccncn2)c1,val
c1ccc(Cc2csc([C@H]3CCCCO3)c2)cc1,train
O=C(Nc1cn[nH]c1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1,train
O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2n1,train
O=C(CCCN1CCN(c2ccccc2)CC1)NCc1nc2ccccc2c(=O)n1-c1ccccc1,train
O=S1(=O)CCC(Oc2ccc(-c3csc4ccc(COc5ccccc5)cc34)cc2)CC1,test
C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1,train
c1ccc(Nc2ncnc3cc(OCCOCCn4ccnc4)ccc23)cc1,train
c1ccc(OCCCNC2CCNCC2)cc1,train
c1ccc2sccc2c1,train
O=C(NCc1cccc(OCc2coc(-c3ccccc3)n2)c1)OC1CCC1,test
O=C(Nc1cc(-c2nc(OCCC3CCN(Cc4ccccc4)CC3)cs2)ccn1)C1CC1,train
O=c1cccc(CO[C@@H](Cc2ccc3ccccc3c2)c2ccccc2)[nH]1,train
C(=C1C(c2ccc3ccccc3c2)=Nc2ccccc21)c1cc2ccccc2o1,val
O=C1C=C(c2ccccc2)c2ccccc21,train
O=C1c2cccc(CN3CCOCC3)c2-c2ncnc(-c3ccccc3)c21,train
O=C(CCCc1ccccc1)N1CCN(C(=O)c2ccc3ccccc3n2)CC1,val
c1cc(CN2CCCCC2)cc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)c1,train
O=C(CCC1CCC(c2cccnc2)CC1)N1CCCC1,train
O=C(Nc1ccccc1)Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)nc1,train
C1=CC2=CCn3nc(-c4ccccc4)nc3C2=CN1,test
O=C(Nc1cccnc1)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,test
c1ccc(-c2ncnnc2-c2ccc3occc3c2)cc1,test
O=C(COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c12)N1CCOCC1,train
c1ccc(N2CCN(CCNc3ncc4nc(-c5ccco5)sc4n3)CC2)cc1,test
O=C1NCc2c1cccc2-c1ccc(NC(=S)Nc2ccccc2)cc1,val
c1ccc(-c2ccc3c(N4CCOCC4)nc(-c4cn[nH]c4)nc3n2)cc1,train
O=C(Nc1ncc2cn(CCc3ccccc3)nc2n1)c1ccccc1,train
O=C(Nc1nccs1)C(c1ccccc1)n1ncc2ccc(-c3ccc(N4CCNCC4)cc3)cc2c1=O,test
C1=C[C@H]2Cc3nc4ccccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2,train
C1=C[C@@H]2Cc3nc4ccccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2,train
C1=CC2Cc3nc4ccccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,train
O=C(Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1)Nc1cccc(N2CCCC2)c1,test
c1ccc(C2C[C@]23CCN(CCCSc2nnc(-c4ccncn4)[nH]2)C3)cc1,val
c1ccc(-c2ccc3cc4c(nc3n2)-c2ccccc2C4)cc1,val
c1coc(-c2nc3cc(N4CCN5CCC[C@@H]5C4)ncn3n2)c1,val
c1ccc2nc3c(cc2c1)CCC3,train
O=C(COc1cc(-c2nc3[nH]c(=O)[nH]c(=O)c3[nH]2)[nH]n1)Nc1ccc2c(c1)OCO2,train
O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccccc1,train
c1cc(Nc2ncnc3cnc(OC4CCNCC4)cc23)c2[nH]ncc2c1,test
c1ccc(Nc2ncnc3cc(OCc4ncno4)ccc23)cc1,train
c1ncc2c(-c3ccc(Oc4ccc5[nH]cnc5c4)cc3)nn([C@H]3C[C@H]4CC[C@@H](C3)N4)c2n1,train
O=C(NCCN1CCCCC1)c1c[nH]c2c1=CCCC=2c1c[nH]c2ccccc12,test
c1ccc2c(c1)ncn1nc([C@@H]3CCCN(Cc4cncs4)C3)nc21,train
c1cnc2ccc(-c3nn(C4CCCC4)c4ncncc34)cc2c1,test
O=C(Nc1ccc(CN2CCNCC2)c(C2CC2)c1)c1cccc(C#Cc2cnc3cccnn23)c1,train
C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3cnccc23)NNN1,train
O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C[C@@H]4OCCO[C@H]4C3)n2)cc1,train
O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3[nH]cnc3c2)cc1,train
O=C(C1CCNC1)N1CCCCC1,train
c1ccc2c([C@H]3CCC[C@@H]3CN3CCCC3)c[nH]c2c1,train
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1csc2ccccc12,train
c1ccc(Nc2c3c(nc4ccccc24)CCCC3)cc1,train
c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)c(-c4cn[nH]c4)c3)n2)cc1,train
c1ccc(COc2ccc(OCCCN3CCCCC3)cc2)cc1,val
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccccc2s1,train
c1ccc(Nc2ncnc3cc(OCCC4CNCCO4)ccc23)cc1,train
O=C(Cn1c(=O)[nH]c2nc(O[C@H]3CCNC3)[nH]c2c1=O)c1ccccc1,train
O=C(Cn1c(=O)[nH]c2nc(O[C@@H]3CCNC3)[nH]c2c1=O)c1ccccc1,test
O=C1CC(c2ccccc2)N=C(SCC(=O)Nc2ccccc2)N1,test
O=C(Nc1ccccc1)N[C@H]1CC[C@H](CCN2CCc3ccccc3CC2)CC1,test
O=C(N[C@@H]1CCN(Cc2ccccc2)C1)c1ccccc1,train
O=C(CCc1c[nH]c2ccccc12)NCC(=O)N1CCCC1,train
O=C(Nc1cccc(-c2cccc(N3CCOCC3)n2)c1)c1ccccc1,train
O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2cccc3cccnc23)CC1,val
O=C(NC1CC1)C(CC(=O)N1CCCC1)c1ccc(-c2ccccc2)cc1,test
O=C(Nc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,train
c1ccc(CNc2nc(N3CCCCC3)c3nccnc3n2)nc1,train
c1ccc(N2CCN(CCCOc3ccc4ccccc4c3)CC2)cc1,train
c1ccc(CN2CCCC(N3CCC(Nc4ncc5nc(-c6ccco6)sc5n4)CC3)C2)cc1,train
O=C(OCCCN1CCC(c2ccccc2)(c2ccccc2)CC1)C1C=NC=C[C@@H]1c1ccccc1,val
c1noc(-c2cc3c(Nc4cnc5[nH]ccc5c4)ncnn3c2)n1,train
O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCc2ccccc2)cc1,train
O=C(Nc1ccc2scnc2c1)C1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1,train
c1ccc(-c2cnc3cc(-c4cccnc4)ccn23)cc1,train
c1ccc(-c2ccc3cnc(Nc4ccc(N5CCN(N6CCNCC6)CC5)cc4)nn23)cc1,train
c1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,train
O=c1[nH]cc(Cc2ccc(OCCc3ccccc3)cc2)s1,train
c1ccc(-c2cnc(Nc3cnccn3)s2)cc1,val
c1ccc(-c2[nH]nc3sccc23)cc1,train
c1ccc(CN2CCC(COc3cccc(CC4CC4)c3)C2)cc1,train
O=C(NC1CCN(CCCOc2ccccc2)CC1)c1ccccc1,test
O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,test
c1ccc(Cc2cnc([C@H]3CCCCO3)s2)cc1,test
c1ccc(-c2ncnc3c2Cc2ccc(OCCCN4CCCCC4)cc2-3)cc1,train
O=c1[nH]cc(Cc2ccc(OCc3ccccc3)cc2)s1,val
O=C(Nc1nc2ccccc2s1)c1ccc(-n2cccn2)cc1,test
c1ccc2c(OCc3nccs3)cccc2c1,val
C(=Cc1ccccc1)CCCN[C@H]1CCc2ncsc2C1,test
c1coc(CSCCCCCSCc2ccco2)c1,test
O=C(Cc1ccc(-c2ccccc2)cc1)NCc1ccccc1,val
O=C1c2cccnc2CCN1CCN1CCC(c2noc3ccccc23)CC1,train
c1cnc2c(N3CCNCC3)cccc2c1,train
O=C(Cc1cncs1)N[C@H]1CC[C@H](CCN2CCc3cccnc3CC2)OC1,train
O=S(=O)(Nc1cncc(-c2ccc3[nH]cnc3c2)c1)c1ccccc1,train
O=c1[nH]c2cnc3ccc(-c4ccc(OCCCN5CCC5)nc4)cc3c2n1[C@@H]1CCCOC1,train
O=c1n(-c2ccccc2)nc(CCCc2ccc(-c3ccccc3)cc2)n1C1CCCCC1,train
O=C(NCCCCN1CCN(c2cccc3[nH]c(=O)[nH]c23)CC1)c1ccc2ccccc2c1,test
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cccnc1,train
O=C1/C(=C/c2ccccc2)CNC/C1=C\c1ccccc1,train
O=c1[nH]c(=O)c2c(nc3n2CCCN3CCc2ccccc2)[nH]1,train
O=C(CCCc1ccccc1)N1CC[C@@H]2CCCC[C@@H]21,train
O=C(Cc1ccccc1)Nc1ncnc2nc(-c3ccco3)nn12,train
c1ccc(-c2nc(CN3CCN(c4cccnc4)CC3)c[nH]2)cc1,test
O=c1ccc(-c2cc3c(=O)cc[nH]c3nc2-c2ccccc2)c[nH]1,val
O=C(Nc1nc(-c2ccccc2)c(-c2ncncn2)s1)c1ccco1,test
O=C(NCCNCCCOc1ccc(OCCOCC2CC2)cc1)Nc1ccccc1,train
O=C(Nc1cc2ccc(-c3ccccc3)cc2cn1)C1CCNC1,val
c1ccc(-c2nn(-c3ccccc3)cc2C2CC(C3CCCO3)=NN2)cc1,train
c1ccc2c(c1)Nc1ncnc3ccc(cc13)OCCCCCCO2,train
c1ccc(CCc2ccc3cccnc3c2)cc1,val
O=C1NCCN1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,train
c1ccc(N2CCN(CCCOC3(c4ccccn4)CCOCC3)CC2)cc1,train
c1cc(N2CC3CCCC(C2)N3)nc(Nc2cn[nH]c2)n1,train
c1cc2c(c(N3CCN(CCCCc4c[nH]c5ccccc45)CC3)c1)OCCO2,val
O=C(Nc1cccc(CN2CCNCC2)c1)c1cccc(C#Cc2cnc3ccnn3c2)c1,val
O=c1[nH]c2ccccc2cc1-c1cc2cc(S(=O)(=O)N3CCCC3)ccc2[nH]1,train
c1ccc(CCCNc2ncc3nc(-c4ccco4)[nH]c3n2)cc1,val
c1ccc(CNc2ncnc3[nH]c(-c4ccco4)nc23)cc1,test
c1cc(C2CCCC2)ccc1Cc1cc2c(c([C@H]3CCCCO3)c1)CCO2,test
C(=C/c1[nH+]c2ccccc2s1)\c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,train
O=S(=O)(Nc1ccc(CCNCCc2cccnc2)cc1)c1ccc(-c2noc(COc3ccc4ccccc4c3)n2)cc1,train
c1ccc(Cc2cccc([C@H]3CCC[C@@]4(CCCO4)O3)c2)cc1,test
c1ccc(CCOc2ccc(/N=N/c3ccccc3)cc2)cc1,train
c1ccc(OCCCCOc2ccc(Oc3ccccc3)cc2)cc1,train
c1ccc(C2CC[C@@H](N3Cc4c[nH]nc4C3)CS2)cc1,train
C1=C([C@@H](Nc2ccc3nccc(Nc4cccnc4)c3c2)c2cccnc2)NNN1C1COC1,train
C(=N/Nc1ncc2ncn([C@H]3CCCO3)c2n1)\c1cncs1,val
O=C1Nc2ccccc2C1=Cc1[nH]c2c(c1CN1CCOCC1)CCCC2,val
O=C1CC2(CCOCC2)Oc2cc(-c3cccc(NC(=O)Nc4ccncc4)c3)ccc2N1,test
c1ccc2c(c1)NC[C@@H]1C2=NO[C@H]1CN1CCN(Cc2ccc3ncccc3c2)CC1,val
O=C(c1ccccn1)N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1,train
O=C(C=Cc1cncnc1Nc1ccc(OCc2ccccc2)cc1)N1CCNCC1,train
c1ccc(CCCOc2ccc(/N=N/c3ccccc3)cc2)cc1,test
O=C1c2ccccc2CC1Cc1cccc(CN2CCCCC2)c1,test
c1ccc(C2=NOC(c3ccccc3)C2)cc1,train
O=C(NCc1ccnc(C2CC2)c1)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1,val
O=C(Nc1cccc(-c2cc(C3COC3)cnn2)c1)c1ccncc1,test
O=C(CCc1ccccc1)NC1CCCCNC1=O,train
O=S(=O)(Nc1cncc(-c2ccc3ncc(NCCN4CCOCC4)nc3c2)c1)c1ccccc1,test
O=C(CC(=O)Nc1ccc(Oc2ccnc3cc(C(=O)N4CCCC4)sc23)cc1)Nc1ccccc1,train
O=C1NCCc2ccc3c(c21)CC(N(CCCc1c[nH]c2ccccc12)CC1CC1)CO3,train
O=C(NCc1cccc(CCCc2ccccc2)c1)c1ccc(-c2ncccn2)cc1,train
O=C(Nc1cncc(-c2cc(N3CCOCC3)n3nccc3n2)c1)c1ccnnc1,val
c1ccc(C(N[C@H]2C[C@H]3CC[C@@H](C2)N3)c2ccccc2)cc1,train
c1ccc(Cc2cc3c(c([C@H]4CCCCO4)c2)OCCO3)cc1,train
c1ccc(C2CCN(Cc3coc4ccccc34)CC2)cc1,train
c1ccc(N2CCCCC2)cc1,train
O=C(NCCCN1CCN(c2ccccc2)CC1)c1cn(C2CCCC2)cn1,train
O=C(Nc1nc2ccccc2o1)c1nn([C@@H]2CCN(C(=O)/C=C/CN3CCCC3)C2)c2ncncc12,val
c1ccc(Cc2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,train
O=C(c1ccccc1)c1ccc2c(c1)ncn2Cc1ccc(-c2ccccc2)cc1,val
c1ccc(-c2nnc(SCCCN3CCC4(CC3)CCN4c3ccccc3)[nH]2)cc1,val
c1ccc(C[n+]2ccc(CCNc3nc4ccccc4s3)cc2)cc1,train
c1cc2c(ncn3nc(C4CCCNC4)nc23)c2c1OCO2,val
c1cc2c(ncn3nc([C@H]4CCCNC4)nc23)c2c1OCO2,train
O=C(Nc1ccccc1)O[C@H]1CCCC(CC(=O)N2CCCC2)C1,train
O=C(Nc1ccccc1)O[C@@H]1CCCC(CC(=O)N2CCCC2)C1,train
O=C(NC/C=C/CN1CCN(c2ccccc2)CC1)c1ccc(-c2ncc[nH]2)cc1,train
O=C(Nc1cccc(-c2cncc(N3CCOCC3)c2)c1)c1ccc(=O)[nH]c1,test
c1coc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)c1,train
c1ccc2c(c1)ONC2C1CCNCC1,train
O=C(Cc1cncs1)N[C@H]1CC[C@H](CCN2CCc3cccnc3CC2)CC1,train
c1ccc(CCCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,train
O=C(NCCC1CCC1)c1nc(NCc2ccccn2)nc2ccsc12,test
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCC(=O)N5)CC3)cc2N1,train
O=C(c1ccccc1)c1ccc2cc(OCCCOc3cccc4[nH]ccc34)ccc2c1,train
O=C(CCCc1ccccc1)N1CCN(c2ccccn2)C(=O)C1,train
O=C(NCc1ccccc1)Nc1ccc(Oc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1,train
O=C1N=CCC(c2ccco2)N1,train
O=C(Nc1cncc(-c2cc(N3CCOCC3)ncn2)c1)c1ccncc1,train
O=C(NC(c1ccccc1)c1cccc(OCCCCCCNCCc2cccc3[nH]c(=O)ccc23)c1)O[C@H]1CN2CCC1CC2,val
O=C(N[C@@H](c1ccccc1)c1cccc(OCCCCCCNCCc2cccc3[nH]c(=O)ccc23)c1)O[C@H]1CN2CCC1CC2,test
O=C(N[C@H](c1ccccc1)c1cccc(OCCCCCCNCCc2cccc3[nH]c(=O)ccc23)c1)O[C@H]1CN2CCC1CC2,test
O=C(NC[C@@H]1CCCN1C(=O)CC[C@H]1CCc2ccccc21)c1ccccc1,train
c1ccc(Oc2ccc(Nc3ncnc4sc(-c5ccccc5)cc34)cc2)cc1,train
O=S(=O)(NC1CCN(CCOc2ccccc2)CC1)c1cn[nH]c1,train
c1cncc(Nc2nc3ccccn3c2-c2ncncn2)c1,train
O=C(Nc1ccccc1)c1cccc(-c2ccc3ncncc3c2)c1,train
O=C(NC1OC2[C@@H]3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CN[C@@H]2Cc3c[nH]c4cccc(c34)[C@H]2C1,train
c1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(c2ncccn2)C3)cc1,train
O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCCc2coc(N3CCCCC3)n2)cc1,test
c1ccc(Nc2cncc(-c3cncc(NCCCN4CCNCC4)c3)n2)cc1,train
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,train
c1cc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cs1,train
c1nc(NC2CC2)c2ncn([C@H]3CC[C@@H](c4nn[nH]n4)O3)c2n1,train
c1ccc(C[C@@H]2CN(c3ccccc3)CC[C@H]2Oc2ccc(N3CCCC3)cc2)cc1,test
c1ccc(Cc2cc(-c3ccccc3)ccn2)cc1,test
c1ccc(COc2cccc(C3CCN(Cc4nc5ccccc5n4Cc4nc[nH]n4)CC3)n2)cc1,val
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,train
c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,train
c1ccc(Oc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1,train
c1ccc(CCN[C@H]2CCc3ccccc3C2)cc1,train
c1ccc(CCN[C@@H]2CCc3ccccc3C2)cc1,train
c1ccc(CCNC2CCc3ccccc3C2)cc1,train
c1ccc(OCc2ccc(CN3CCC4(CC3)CC(Oc3ccccn3)CCO4)cc2)cc1,val
O=c1ccc2c(CCNCCC(c3ccccc3)c3ccccc3)cccc2[nH]1,train
O=C1c2ccccc2C(=O)N1c1ccccc1,train
c1ccc(Nc2nc3cc(Oc4ncnc5ccccc45)ccc3[nH]2)cc1,val
O=C(Nc1cccc(Nc2ccc3c(C=Cc4ccccc4)[nH]nc3c2)c1)c1ccccc1,train
c1cc(-c2ccoc2)nc(-c2ccoc2)n1,train
O=C(CCCc1ccccc1)NC1(c2ccccc2)CCNCC1,train
N=C1CCc2cc(-c3c[nH]nc3-c3ccncc3)ccc21,train
O=C1CNC(=O)CNC(=O)c2cccc(c2)NC(=O)C2CCCN2C(=O)CCCCCN1,train
C=C(c1ccccc1)c1cc2cnc(-c3nccs3)nc2s1,train
c1ccc([C@]2(C3CCCCC3)O[C@H]([C@H]3CCCN3)CS2)cc1,train
c1ccc([C@@]2(C3CCCCC3)O[C@H]([C@H]3CCCN3)CS2)cc1,test
c1ccc([C@@]2(C3CCCCC3)O[C@@H]([C@@H]3CCCN3)CS2)cc1,val
c1ccc([C@]2(C3CCCCC3)O[C@@H]([C@@H]3CCCN3)CS2)cc1,val
c1ccc(CCC2CN(Cc3ccccc3)CCO2)cc1,test
c1ccc(Nc2ncnc3cc(OCc4cn(CCCN5CCOCC5)nn4)ccc23)cc1,test
O=C(CC=NCCc1ccc(OCc2ccccc2)cc1)c1ccccc1,train
c1ccc(-c2ccccc2C2CCN(CCCc3c[nH]c4ccccc34)CC2)cc1,val
c1ccc(-c2nc(N3CCOCC3)c3[nH]ncc3n2)cc1,train
O=S(=O)(Nc1ccccc1)c1ccc2c(c1)CCN2c1ncco1,test
O=C(Nc1ccccc1)c1cccc(N2CCc3c(cnc4ccnn34)C2)c1,train
O=C(CN1CCCCC1)Nc1ccc2oc(-c3ccco3)nc2c1,train
c1ccc(N2CCN(CCCCn3cc(-c4ccc5ncccc5c4)nn3)CC2)cc1,train
O=c1oc2ccccc2cc1C1=NN(c2ncc(/N=N/c3ccccc3)s2)C(c2ccccc2)C1,val
c1ccc(-c2ccnc3nc4c(cc23)CCCC4)cc1,train
O=c1c2[nH]c(N3CCCCC3)nc2cnn1Cc1cccc2ccccc12,train
O=C(Nc1ccccc1)c1csc2cncnc12,train
c1csc(-c2nc(N3CCCC3)nc3ccsc23)n1,train
O=C(Cn1cnc2cncnc21)c1ccccn1,train
O=C(C1CCOCC1)N(Cc1ccccc1)[C@H]1CCNC1,test
O=C(Nc1ccc(-c2nccc(N3CCOCC3)n2)cc1)N1CCCC1,train
O=C(Nc1cccc(Nc2ncccc2-c2ncnc3[nH]cnc23)c1)N1CCN(c2ccccc2)C1=O,val
c1ccc(-c2c[nH]c3ncccc23)cc1,train
c1ccc(Nc2ncnc3ccc(CNC4CCNCC4)cc23)cc1,val
c1csc(-c2[nH]nc3c2Cc2ccccc2-3)c1,train
c1cc(-c2ccc(C3CCCc4ccc(CC5CC5)cc4O3)nc2)ccn1,test
O=C(NC1CCC(CCN2CCC(c3ccon3)CC2)CC1)c1cccc2n[nH]cc12,test
O=C1c2ccccc2C(=O)C12NCc1cn(-c3ccccc3)cc12,train
O=S(=O)(Nc1ccc2c(c1)CCNCC2)c1ccccc1,train
c1ccc(COc2ccc(Nc3ccncn3)cc2)cc1,train
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccccc1)[C@@]21CSc2ccccc2C1=O,train
O=C(NCCN1CCC(c2ccccn2)CC1)C1CCCCC1,train
c1ccc(C2CCNCCO2)cc1,train
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2,train
c1ccc(-c2c(-c3ccncc3)oc3ncnc(NC4CCCC4)c23)cc1,test
O=C(Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12)NC1CCCCC1,train
C(#Cc1cncnc1-c1cccnc1)c1cccnc1,train
c1ccc(Oc2cccc([C@H]3CCCCO3)c2)cc1,val
O=C(c1ccc(-c2ncncc2C#Cc2cccnc2)cc1)N1C[C@@H]2CCN[C@@H]2C1,train
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CC1,val
